COMMAND,PWD,TTY,USER,"_raw","_time","active_time",datalength,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dropped,eventtype,host,if,index,linecount,pfsense,punct,received,sent,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timeendpos,timestartpos,uid,v
,,,,"Nov 12 10:16:00 10.0.0.1 Nov 12 21:46:00 /usr/sbin/cron[29385]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:16:00.000-0600",,,10,12,16,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:16:00 10.0.0.1 Nov 12 21:46:00 /usr/sbin/cron[29385]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:16:00.000-0600",,,10,12,16,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:15:48 10.0.0.1 Nov 12 21:45:48 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:15:48.000-0600",,8,10,12,15,november,48,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:15:48 10.0.0.1 Nov 12 21:45:48 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:15:48.000-0600",,8,10,12,15,november,48,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:15:00 10.0.0.1 Nov 12 21:45:00 /usr/sbin/cron[4920]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:15:00.000-0600",,,10,12,15,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:15:00 10.0.0.1 Nov 12 21:45:00 /usr/sbin/cron[4920]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:15:00.000-0600",,,10,12,15,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:13:59 10.0.0.1 Nov 12 21:44:00 /usr/sbin/cron[81014]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:13:59.000-0600",,,10,12,13,november,59,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:13:59 10.0.0.1 Nov 12 21:44:00 /usr/sbin/cron[81014]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:13:59.000-0600",,,10,12,13,november,59,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:13:41 10.0.0.1 Nov 12 21:43:41 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:13:41.000-0600",,8,10,12,13,november,41,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:13:41 10.0.0.1 Nov 12 21:43:41 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:13:41.000-0600",,8,10,12,13,november,41,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:12:59 10.0.0.1 Nov 12 21:43:00 /usr/sbin/cron[52730]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:12:59.000-0600",,,10,12,12,november,59,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:12:59 10.0.0.1 Nov 12 21:43:00 /usr/sbin/cron[52730]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:12:59.000-0600",,,10,12,12,november,59,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:12:00 10.0.0.1 Nov 12 21:42:00 /usr/sbin/cron[30017]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:12:00.000-0600",,,10,12,12,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:12:00 10.0.0.1 Nov 12 21:42:00 /usr/sbin/cron[30017]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:12:00.000-0600",,,10,12,12,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:11:36 10.0.0.1 Nov 12 21:41:36 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:11:36.000-0600",,8,10,12,11,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:11:36 10.0.0.1 Nov 12 21:41:36 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:11:36.000-0600",,8,10,12,11,november,36,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:11:00 10.0.0.1 Nov 12 21:41:00 /usr/sbin/cron[6065]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:11:00.000-0600",,,10,12,11,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:11:00 10.0.0.1 Nov 12 21:41:00 /usr/sbin/cron[6065]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:11:00.000-0600",,,10,12,11,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:10:00 10.0.0.1 Nov 12 21:40:00 /usr/sbin/cron[82852]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:10:00.000-0600",,,10,12,10,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:10:00 10.0.0.1 Nov 12 21:40:00 /usr/sbin/cron[82852]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:10:00.000-0600",,,10,12,10,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:09:30 10.0.0.1 Nov 12 21:39:30 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:09:30.000-0600",,8,10,12,9,november,30,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:09:30 10.0.0.1 Nov 12 21:39:30 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:09:30.000-0600",,8,10,12,9,november,30,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:09:00 10.0.0.1 Nov 12 21:39:00 /usr/sbin/cron[57755]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:09:00.000-0600",,,10,12,9,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:09:00 10.0.0.1 Nov 12 21:39:00 /usr/sbin/cron[57755]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:09:00.000-0600",,,10,12,9,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:08:00 10.0.0.1 Nov 12 21:38:00 /usr/sbin/cron[34777]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:08:00.000-0600",,,10,12,8,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:08:00 10.0.0.1 Nov 12 21:38:00 /usr/sbin/cron[34777]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:08:00.000-0600",,,10,12,8,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:07:24 10.0.0.1 Nov 12 21:37:24 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:07:24.000-0600",,8,10,12,7,november,24,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:07:24 10.0.0.1 Nov 12 21:37:24 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:07:24.000-0600",,8,10,12,7,november,24,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:07:00 10.0.0.1 Nov 12 21:37:00 /usr/sbin/cron[10357]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:07:00.000-0600",,,10,12,7,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:07:00 10.0.0.1 Nov 12 21:37:00 /usr/sbin/cron[10357]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:07:00.000-0600",,,10,12,7,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:06:00 10.0.0.1 Nov 12 21:36:00 /usr/sbin/cron[86760]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:06:00.000-0600",,,10,12,6,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:06:00 10.0.0.1 Nov 12 21:36:00 /usr/sbin/cron[86760]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:06:00.000-0600",,,10,12,6,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:05:19 10.0.0.1 Nov 12 21:35:19 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:05:19.000-0600",,8,10,12,5,november,19,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:05:19 10.0.0.1 Nov 12 21:35:19 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:05:19.000-0600",,8,10,12,5,november,19,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:05:00 10.0.0.1 Nov 12 21:35:00 /usr/sbin/cron[79892]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:05:00.000-0600",,,10,12,5,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:05:00 10.0.0.1 Nov 12 21:35:00 /usr/sbin/cron[79892]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:05:00.000-0600",,,10,12,5,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:04:00 10.0.0.1 Nov 12 21:34:00 /usr/sbin/cron[60439]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:04:00.000-0600",,,10,12,4,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:04:00 10.0.0.1 Nov 12 21:34:00 /usr/sbin/cron[60439]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:04:00.000-0600",,,10,12,4,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:03:14 10.0.0.1 Nov 12 21:33:13 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:03:14.000-0600",,8,10,12,3,november,14,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:03:14 10.0.0.1 Nov 12 21:33:13 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:03:14.000-0600",,8,10,12,3,november,14,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:03:00 10.0.0.1 Nov 12 21:33:00 /usr/sbin/cron[37276]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:03:00.000-0600",,,10,12,3,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:03:00 10.0.0.1 Nov 12 21:33:00 /usr/sbin/cron[37276]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:03:00.000-0600",,,10,12,3,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:02:00 10.0.0.1 Nov 12 21:32:00 /usr/sbin/cron[15289]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:02:00.000-0600",,,10,12,2,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:02:00 10.0.0.1 Nov 12 21:32:00 /usr/sbin/cron[15289]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:02:00.000-0600",,,10,12,2,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:01:08 10.0.0.1 Nov 12 21:31:08 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:01:08.000-0600",,8,10,12,1,november,8,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:01:08 10.0.0.1 Nov 12 21:31:08 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T10:01:08.000-0600",,8,10,12,1,november,8,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:01:00 10.0.0.1 Nov 12 21:31:00 /usr/sbin/cron[92475]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:01:00.000-0600",,,10,12,1,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:01:00 10.0.0.1 Nov 12 21:31:00 /usr/sbin/cron[92475]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:01:00.000-0600",,,10,12,1,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:00:00 10.0.0.1 Nov 12 21:30:00 /usr/sbin/cron[67596]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:00:00.000-0600",,,10,12,0,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 10:00:00 10.0.0.1 Nov 12 21:30:00 /usr/sbin/cron[67596]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T10:00:00.000-0600",,,10,12,0,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:59:03 10.0.0.1 Nov 12 21:29:03 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T09:59:03.000-0600",,8,9,12,59,november,3,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:59:03 10.0.0.1 Nov 12 21:29:03 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T09:59:03.000-0600",,8,9,12,59,november,3,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:59:00 10.0.0.1 Nov 12 21:29:00 /usr/sbin/cron[42165]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:59:00.000-0600",,,9,12,59,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:59:00 10.0.0.1 Nov 12 21:29:00 /usr/sbin/cron[42165]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:59:00.000-0600",,,9,12,59,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:57:59 10.0.0.1 Nov 12 21:28:00 /usr/sbin/cron[19543]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:57:59.000-0600",,,9,12,57,november,59,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:57:59 10.0.0.1 Nov 12 21:28:00 /usr/sbin/cron[19543]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:57:59.000-0600",,,9,12,57,november,59,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:57:00 10.0.0.1 Nov 12 21:27:00 /usr/sbin/cron[96216]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:57:00.000-0600",,,9,12,57,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:57:00 10.0.0.1 Nov 12 21:27:00 /usr/sbin/cron[96216]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:57:00.000-0600",,,9,12,57,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:56:58 10.0.0.1 Nov 12 21:26:58 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T09:56:58.000-0600",,8,9,12,56,november,58,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:56:58 10.0.0.1 Nov 12 21:26:58 filterlog[14596]: 98,,,1758561049,em0,ip-option,block,in,4,0xc0,,1,0,0,DF,2,igmp,32,0.0.0.0,224.0.0.1,datalength=8 ","2025-11-12T09:56:58.000-0600",,8,9,12,56,november,58,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_[]:_,,,,,-,,,,,,,,,,,,,...,...,=_",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:56:00 10.0.0.1 Nov 12 21:26:00 /usr/sbin/cron[71620]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:56:00.000-0600",,,9,12,56,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:56:00 10.0.0.1 Nov 12 21:26:00 /usr/sbin/cron[71620]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:56:00.000-0600",,,9,12,56,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:55:00 10.0.0.1 Nov 12 21:25:00 /usr/sbin/cron[48727]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:55:00.000-0600",,,9,12,55,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
,,,,"Nov 12 09:55:00 10.0.0.1 Nov 12 21:25:00 /usr/sbin/cron[48727]: (root) CMD (/usr/sbin/newsyslog)","2025-11-12T09:55:00.000-0600",,,9,12,55,november,0,wednesday,2025,local,,,"10.0.0.1",,pfsense,1,"10.0.0.1","__::_...___::_///[]:_()__(///)",,,"udp:514",pfsense,"tgmp-Ubuntu",,,,16,0,,
